policy_id,n_rules_in,any_port_frac,cut_ratio_dst_port,cut_ratio_src_port,cuts_dst,cuts_port,cuts_src,deny_frac,icmp_frac,mean_dst_span,mean_src_span,n_atomic_protocols,n_rules,proto_entropy,proto_split_gain,superset_frac,n_nodes_o1,n_nodes_o2,n_nodes_o3,n_nodes_o4,n_nodes_o5,n_nodes_o6,n_nodes_o7,n_nodes_o8,n_nodes_o9,n_nodes_o10,n_nodes_o11,n_nodes_o12,tree_bytes_o1,tree_bytes_o2,tree_bytes_o3,tree_bytes_o4,tree_bytes_o5,tree_bytes_o6,tree_bytes_o7,tree_bytes_o8,tree_bytes_o9,tree_bytes_o10,tree_bytes_o11,tree_bytes_o12,peak_bytes_o1,peak_bytes_o2,peak_bytes_o3,peak_bytes_o4,peak_bytes_o5,peak_bytes_o6,peak_bytes_o7,peak_bytes_o8,peak_bytes_o9,peak_bytes_o10,peak_bytes_o11,peak_bytes_o12,conv_s_o1,conv_s_o2,conv_s_o3,conv_s_o4,conv_s_o5,conv_s_o6,conv_s_o7,conv_s_o8,conv_s_o9,conv_s_o10,conv_s_o11,conv_s_o12,match_us_mean_o1,match_us_mean_o2,match_us_mean_o3,match_us_mean_o4,match_us_mean_o5,match_us_mean_o6,match_us_mean_o7,match_us_mean_o8,match_us_mean_o9,match_us_mean_o10,match_us_mean_o11,match_us_mean_o12,best_ordering_nodes,best_ordering_bytes
6601,95,0.22340425531914893,0.5578947368421052,0.5263157894736842,53,95,50,0.5212765957446809,0.1595744680851064,0.1595764382881053,0.1702150608081014,3,94,2.103575937825638,3.89344262295082,0.24468085106382978,4099,3823,4117,4504,3832,4495,5930,5489,9850,5151,5601,9851,18293528,18069336,18298104,18232440,18068472,18226168,25390752,25083424,31702344,21994120,21950920,31702920,67694155,67438462,67706347,67680102,67454915,67682206,99585507,99230323,126059087,84211394,84215729,126105945,4.9772280000615865,5.151826299959794,5.106863399967551,5.115529200062156,5.141530900029466,5.433196799946018,7.786597600090317,7.260024799965322,8.986313600093126,5.872441599960439,6.21226800000295,8.734895800007507,,,,,,,,,,,,,2,5
6605,96,0.10526315789473684,0.5048543689320388,0.5242718446601942,52,103,54,0.4105263157894737,0.10526315789473684,0.04210865507392507,0.10526510862339485,3,95,2.108253364593643,3.7591240875912413,0.29473684210526313,4171,5498,4175,5553,5531,5582,5713,7192,10456,5509,7192,10456,25738808,26166072,25736216,25962648,26171608,25972120,32268832,32751904,41999632,31949368,32231704,41999632,96489052,97055783,96482671,96852540,97064300,96867716,125337616,125976808,166651344,123854590,124311286,166651290,8.264497500029393,8.520802000071853,8.187046600040048,8.496278699953109,7.611352700041607,7.770272299996577,10.024764300091192,9.38199539994821,12.224145699990913,9.149759700056165,9.188961699954234,11.428890300099738,,,,,,,,,,,,,1,3
6607,97,0.10416666666666667,0.45132743362831856,0.4336283185840708,51,113,49,0.4895833333333333,0.0625,0.14583558223966975,0.1250025692716008,3,96,1.8709780276847292,3.8698630136986303,0.19791666666666666,3504,6048,3490,5348,6092,5406,4465,7249,9265,5137,7249,9265,25423392,25846560,25423424,25832960,25856736,25842368,29342344,29793928,39970312,33192328,33680776,39970312,95043311,95728927,95061679,95665343,95756610,95673783,112254139,112993243,157978791,129625917,130334973,157978857,7.237207300029695,8.126745900022797,8.07878829992842,8.060672600055113,7.916574000031687,7.576490400009789,8.967436600010842,8.394499699934386,10.986054899985902,10.541847700020298,10.763965599937364,11.640072999987751,,,,,,,,,,,,,3,1
6620,101,0.18,0.5698924731182796,0.5806451612903226,53,93,54,0.42,0.09,0.11000169942853973,0.08000230918405578,3,100,2.0699902382619997,3.6046511627906974,0.22,4547,4517,4555,4829,4519,4823,6255,5937,11078,5721,5825,11077,23146776,23192120,23150936,23365880,23195992,23365720,29217184,29208704,35484328,26812136,27013480,35488648,86613713,86655185,86545921,86790484,86651273,86855329,113504701,113462381,139142629,102300635,102513980,139100583,6.558015700080432,7.429230500012636,7.797539300052449,8.183037500013597,8.504225600045174,7.509422400034964,8.878922799951397,8.946787199936807,9.828587399912067,7.256567299948074,7.774949499987997,10.068246499984525,,,,,,,,,,,,,2,1
6632,55,0.14814814814814814,0.6486486486486487,0.6351351351351351,48,74,47,0.4444444444444444,0.09259259259259259,0.24074274086807337,0.09259599898683114,3,54,1.92627818169994,4.204545454545454,0.2222222222222222,2972,3630,2965,3426,3637,3440,4003,4647,8695,4419,4748,8696,15228152,15447736,15226104,15350808,15450008,15355480,18042456,18257368,25227288,19543496,19650280,25227864,56668709,56955721,56646589,56818441,56959453,56843929,68837261,69118129,98676873,75626573,75768371,98713779,4.184794400003739,4.3753001999575645,4.238722399924882,4.504743599914946,4.433561500045471,4.26708260003943,4.951891400036402,4.967478099977598,6.930912000010721,5.496165500022471,5.956789300078526,6.817920099943876,,,,,,,,,,,,,3,3
6633,52,0.11764705882352941,0.7377049180327869,0.6885245901639344,45,61,42,0.49019607843137253,0.19607843137254902,0.07843348919413984,0.15686516207642853,3,51,1.9510423821447165,4.066666666666666,0.11764705882352941,1856,2078,1853,2092,2083,2100,3035,3363,7258,3389,3609,7261,6342656,6379328,6341472,6366144,6379552,6367552,9860856,9918584,17140488,10520040,10529896,17142216,23424892,23485907,23411572,23460044,23484324,23472652,39090840,39183847,69177032,41519284,41551677,69119680,1.5446096999803558,1.5598017999436706,1.552931800018996,1.5944816999835894,1.573780499980785,1.5653057000599802,2.6092168000759557,2.6414718000451103,4.4284743999596685,2.579457900021225,2.708747199969366,4.515096599934623,3.682750005585452,3.763816688054552,3.7666666515481966,3.9144500042311843,3.8621500328493616,3.986699991704275,4.218783346004784,4.313333328658094,5.14506665058434,4.395266664990534,4.439583339262754,5.2915999937492115,3,3
6677,111,0.11818181818181818,0.452991452991453,0.42735042735042733,53,117,50,0.44545454545454544,0.12727272727272726,0.14545706247868526,0.11818364164157008,3,110,2.0908960339868043,3.65625,0.21818181818181817,4504,6194,4512,6682,6244,6724,5930,7988,10242,5877,8477,10245,29580288,30054240,29580448,30018528,30064480,30030336,37217392,37795984,47380776,36617256,37149736,47382504,110925821,111575454,110945934,111611715,111624525,111640685,145082205,145875469,188938997,142333559,143137631,189138479,8.744800199987367,8.545688499929383,8.440323700080626,8.552785000065342,9.342298300005496,9.474886899930425,11.57581609999761,11.239105099928565,13.798366000060923,10.943423900054768,11.217256699921563,13.000085299951024,5.923750014820446,6.320850011737396,5.8102333374942345,6.047533359378576,6.5588833337339265,6.804483321805795,6.442066650682439,6.809416673301409,6.6744333210711675,6.69114999861146,6.388150000323852,6.7471499981669085,1,1
6678,216,0.16744186046511628,0.28350515463917525,0.27319587628865977,55,194,53,0.5116279069767442,0.10232558139534884,0.14418855026840818,0.12093266949252507,3,215,2.058253731798574,3.88,0.24186046511627907,5779,8514,5782,8532,8571,8586,6701,9401,10651,6944,9965,10654,44934440,45296904,44933352,45213928,45303048,45221576,48548520,48930920,56850120,51349984,51675616,56847144,168576852,169225308,168508412,169075020,169220388,169139260,184606188,185270924,220545184,196825378,197465410,220289306,13.14426370000001,13.465870899963193,13.722340400097892,13.555808000033721,15.589912399998866,15.067656100029126,14.825648800004274,14.12049829994794,16.67390890000388,15.169376699952409,16.11711250001099,16.34992940002121,,,,,,,,,,,,,1,3
6689,368,0.16893732970027248,0.20522388059701493,0.20522388059701493,55,268,55,0.4223433242506812,0.10626702997275204,0.14441635149558982,0.15259119300539695,3,367,2.1438266770646877,3.8395415472779373,0.25885558583106266,6764,8610,6760,8362,8641,8397,7385,9205,10869,7593,9205,10869,47017576,47045224,47015272,46901992,47042568,46902024,49576072,49577736,54737800,51035400,50897288,54737800,176043540,176263572,175938884,175991012,176158508,175991052,186429616,186620944,208763536,193703726,193731782,208763538,14.156856700006756,13.913293300007354,13.793098599999212,13.794032700010575,16.24108370000613,15.54632949999359,14.761551400006283,15.12671309999132,15.357552700006636,14.152642700006254,15.51086920000671,15.58069709999836,6.693849999768038,7.099616666285631,7.0343499998368015,11.434616666520014,9.181016665631129,8.530649999253606,6.794900000386406,7.043750003504101,7.088999996388641,6.765050001073784,7.149066666897852,6.890433333561911,3,4
6694,198,0.116751269035533,0.27461139896373055,0.2849740932642487,53,193,55,0.4720812182741117,0.10152284263959391,0.13705825965218058,0.14213470979310042,3,197,2.046594411399153,3.86,0.2182741116751269,5800,9716,5802,9626,9799,9707,6969,11181,10869,6865,11181,10869,50428552,51079816,50426920,50909928,51090120,50922984,56902664,57581576,66289288,57406856,57942664,66289288,190400570,191456362,190276282,191151738,191308354,191130562,217903654,219017862,259130002,221313880,222293304,259130004,14.723575900003198,15.440055000006396,14.951476599999296,14.986160300002666,15.348998499997833,15.422152699997241,15.868274699998437,15.915048200004094,18.624731800002337,17.123214200000803,20.62594729999546,19.34637980000116,,,,,,,,,,,,,1,3
6697,189,0.14361702127659576,0.3216374269005848,0.3216374269005848,55,171,55,0.5478723404255319,0.10106382978723404,0.1595768437849635,0.13298037022654402,3,188,2.1098324309257577,3.6228813559322033,0.2393617021276596,4843,7422,4852,8000,7487,8056,6126,8870,10438,6149,9594,10442,38670000,38777744,38674512,39089232,38785968,39090768,44700672,44775936,53822512,44858968,45294840,53820208,145992138,146362034,145923106,146662594,146336986,146702434,171716454,172071206,209782366,171631676,172423140,210076400,12.026623400044627,11.89526730007492,11.973299800069071,12.133884799899533,12.887743800063618,12.874135999940336,13.359257499920204,13.981771800084971,15.096257199998945,14.218600799911655,13.374890000093728,15.441596599994227,,,,,,,,,,,,,1,1
6698,107,0.12264150943396226,0.4766355140186916,0.4953271028037383,51,107,53,0.4339622641509434,0.16037735849056603,0.13207851666605697,0.1603805479606754,3,106,2.244410877993351,3.3860759493670884,0.3113207547169811,5142,6510,5150,7024,6551,7057,6501,8151,10051,6101,8151,10051,32474088,32718792,32478696,33016104,32730600,33022056,40068520,40366120,46649320,37144520,37734920,46649320,121552906,121939642,121506746,122240298,121877090,122222386,155459742,155928814,183470870,141888876,142693724,183470936,9.359516100026667,9.53352499997709,9.925086800009012,10.286718499963172,10.880464800051413,10.839249599957839,12.869223300018348,12.485315099940635,13.450813599978574,10.919372700038366,10.867089100065641,13.388690500054508,,,,,,,,,,,,,1,1
6699,210,0.1339712918660287,0.29411764705882354,0.29411764705882354,55,187,55,0.4354066985645933,0.11483253588516747,0.13875826843902825,0.14832793362772886,3,209,2.0595693600974045,3.6956521739130435,0.20574162679425836,6688,12982,6685,12607,13096,12724,7507,13825,11719,7669,13825,11719,74230248,75537000,74233064,75798632,75567304,75823016,77034856,78351592,84670888,79327912,80964328,84670888,280370525,282328989,280473141,282658149,282423325,282643613,291119601,293090529,323323029,301660387,303940579,323322887,24.020541499950923,24.691389700048603,24.755380899994634,24.482669499935582,30.133332400000654,27.36836399999447,23.458947999984957,23.823480700026266,24.803239000029862,24.312235399964266,25.772660700022243,24.651937999995425,7.319783326238394,11.320266659216333,7.27448333054781,7.8007500075424705,9.760033319859454,9.325983313222727,7.559266678678493,8.122299991858501,7.831866658913592,7.5534500065259635,8.115783353180936,7.938166653426985,3,1
6711,376,0.144,0.1757188498402556,0.1757188498402556,55,313,55,0.43733333333333335,0.09066666666666667,0.1146691704634577,0.17066888166591526,3,375,2.075805921957388,3.932160804020101,0.22933333333333333,7924,21402,7924,21402,21654,21654,8425,22033,11719,8425,22033,11719,127721320,130955368,127721320,130955368,131015880,131015880,130640008,133907656,134686120,130640008,133907656,134686120,484365111,489008615,484364791,489008759,489319015,489319015,493009391,497700335,510287503,492848897,497539841,510287505,50.1490948000137,46.13385559999733,45.469330000007176,46.02695840000524,50.54070529999444,50.52020019998599,44.43489619999309,44.79954920000455,43.36891849999665,45.12792289999197,44.4961745999899,43.682233300001826,,,,,,,,,,,,,1,1
6718,106,0.1523809523809524,0.5434782608695652,0.5,50,92,46,0.4095238095238095,0.09523809523809523,0.21904952987097204,0.11428690701723099,3,105,2.1252795266306608,3.4074074074074074,0.2761904761904762,4023,4933,4030,5294,4963,5317,5086,6121,8506,4983,6393,8508,22738192,22906768,22741808,23099696,22915184,23103920,27097360,27287440,32851240,26374288,26769840,32852392,85203931,85466427,85161092,85651331,85429451,85655587,104539772,104837595,129004723,101194429,101736717,129109765,6.3679561000317335,6.526168600074016,6.53683999995701,6.584655900020152,7.326246100012213,7.481710699968971,8.43660000001546,7.819961500004865,9.045561600010842,7.815498200012371,7.7502838999498636,8.964250899967737,,,,,,,,,,,,,1,1
6727,367,0.11475409836065574,0.17133956386292834,0.17133956386292834,55,321,55,0.43169398907103823,0.12021857923497267,0.14207889905512394,0.1775980242432599,3,366,2.152495713789178,4.002493765586035,0.2677595628415301,6150,10318,6152,10335,10404,10419,7453,11989,11719,7345,11989,11719,55340328,55946728,55341192,55946120,55959272,55958120,63363352,64011352,73706728,63249736,63927112,73706728,208535677,209575757,208699901,209739541,209578717,209578757,243551649,244671713,288820993,243828239,244988207,288820995,17.087724299999536,17.79839649999485,17.849253799999133,18.60159610000119,22.195791599995573,28.46653420000075,19.115658900002018,19.49223720000009,22.44087930000387,24.704136199994537,26.88312389999919,23.671839599999657,7.133249999848583,7.429100000687565,6.81441666650547,7.6299500008948,15.847883333966214,12.516849999277232,7.245316666133779,7.709850000537699,8.391299999251109,12.997816666029394,9.664716667127019,7.523399999627145,1,1
6728,112,0.14414414414414414,0.47413793103448276,0.46551724137931033,55,116,54,0.4594594594594595,0.08108108108108109,0.15315551003692923,0.1801822615938412,3,111,2.0901367671756614,3.7908496732026142,0.26126126126126126,4418,6517,4432,7459,6581,7509,6223,8773,11068,5833,9289,11071,33304272,33624176,33308176,33899376,33636752,33907600,43381120,43800544,54233512,40139032,40818136,54230440,124562188,125102484,124595948,125501092,125149972,125515604,170015184,170701760,215987296,154870502,155908230,216207178,9.872800800018013,9.916060299961828,10.66492789995391,10.92455879994668,10.003071799990721,9.896870800061151,13.811259799986146,13.905515699996613,15.861962800030597,11.70351780008059,11.879736499977298,15.414227099972777,,,,,,,,,,,,,1,1
6734,209,0.11538461538461539,0.2669902912621359,0.2669902912621359,55,206,55,0.4423076923076923,0.07692307692307693,0.134617752838844,0.13942537235785635,3,208,2.0114875125894165,3.731884057971014,0.25,6977,13256,6978,13436,13378,13557,7885,14419,11719,7831,14419,11719,76902792,78070536,76903560,78183048,78093768,78204744,82295752,83467336,88566664,81207544,82462072,88566664,289922065,291739689,290032137,291982281,291721001,291851801,312078865,313926913,338910721,307143515,309082107,338910723,24.889459999998508,24.906891699996777,24.656428599999344,25.07008680000581,27.678388400003314,27.422664599995187,24.683338800001366,27.318887900000846,26.230846499995096,24.234534199997142,26.272869299995364,26.272751000004064,,,,,,,,,,,,,1,1
6735,193,0.125,0.2925531914893617,0.2925531914893617,55,188,55,0.4427083333333333,0.11979166666666667,0.114585341358179,0.10937779995947494,3,192,2.152487459072803,3.790322580645161,0.28125,7226,12482,7236,13148,12594,13250,8317,13825,11719,7777,13825,11719,73690168,74460056,73691896,74679160,74478264,74693592,80780296,81559624,85137448,76674568,77657800,85137448,276837874,278148322,276963474,278562002,278095282,278379986,308239230,309585374,326176062,289081468,290690164,326176256,23.489795500063337,24.261062400066294,23.771707899984904,24.395162499975413,26.69666919996962,26.42833309993148,25.00224189995788,26.78624300006777,26.237793100066483,23.29749060003087,24.05734439997468,25.66437060001772,9.000233316328377,7.880433365547409,7.656233346400161,7.965416666896393,9.810750004059324,9.965933335479349,7.85096666853254,8.68311666029816,7.9537499890041845,8.365533372852951,8.272816659882665,7.9129000077955425,1,1
6744,365,0.13736263736263737,0.18032786885245902,0.18032786885245902,55,305,55,0.42857142857142855,0.12087912087912088,0.13736509187031884,0.17033199385284437,3,364,2.1207152672773155,3.961038961038961,0.23901098901098902,8004,16288,8002,16264,16441,16419,8425,16795,11719,8533,16795,11719,96888632,99080472,96887576,99078680,99121048,99119800,99317416,101537896,102750088,99470344,101661448,102750088,366611077,369667957,366662149,369716757,369626013,369623053,375365177,378459689,388978065,375731207,378786199,388978011,36.403213500001584,36.03429970000434,33.835948299994925,35.11430929999915,38.18696590000036,37.22822850000375,32.16465539999626,36.77026820000174,33.57091270000092,32.919013200000336,33.453147300002456,33.255450600001495,,,,,,,,,,,,,3,3
6763,203,0.18316831683168316,0.34810126582278483,0.34810126582278483,55,158,55,0.4900990099009901,0.09900990099009901,0.12871523343008195,0.13861682518076446,3,202,2.0402866267179456,3.5585585585585586,0.23267326732673269,6412,7180,6417,7224,7195,7234,7723,8263,11503,7315,8110,11502,39242168,39314744,39245720,39566552,39320600,39566840,44495320,44510872,50156248,43374968,43685336,50155576,147866470,148018806,147773406,148183062,147965806,148219910,169645514,169716650,193036246,164323644,164721580,192969680,13.617489500000374,12.716886800000793,11.865272000000914,11.933658800000558,11.992130999999063,12.140063500000906,14.061150600000474,14.363370200000645,13.784450099999958,12.36430179999843,13.528401400000803,13.94178920000013,,,,,,,,,,,,,1,1
6767,109,0.17592592592592593,0.4727272727272727,0.4727272727272727,52,110,52,0.4351851851851852,0.16666666666666666,0.18518746569235292,0.0833363241270288,3,108,2.159694904102793,3.6912751677852347,0.2777777777777778,4397,5468,4390,5152,5486,5177,5377,6577,8689,5356,6166,8686,24111384,24322360,24111960,24394072,24328920,24399192,28210696,28456456,33914248,28075120,28370320,33912520,90348823,90673823,90348687,90711936,90616967,90655047,108183895,108557279,132429092,107607476,107990333,132272333,6.669296700041741,6.831758900079876,6.824939900077879,6.85538910003379,7.250442299991846,7.6666708999546245,8.823862400022335,8.274250000016764,9.303007500013337,8.287554199923761,7.785410099895671,9.159095900016837,5.45683332408468,5.4628999981408315,5.315833356386672,5.476466671098024,6.065083318389952,6.661066649636875,5.625416660526146,5.851849991207321,7.713716671181222,5.6828333375354605,5.876783339772373,6.091766660877814,3,1
6769,397,0.17424242424242425,0.1870748299319728,0.1870748299319728,55,294,55,0.4671717171717172,0.10858585858585859,0.19444677617513773,0.17424475612775,3,396,2.0814579617380247,3.878627968337731,0.21717171717171718,7540,15696,7541,15743,15854,15900,8263,16741,11719,8209,16741,11719,90651784,91700488,90652360,91727560,91721320,91747816,96156040,97249864,102446824,95866600,96991528,102446824,342897805,344787261,342898437,344819157,344694349,344725629,366353065,368321177,392982813,365396179,367400947,392982815,29.668935599998804,30.1572654999909,29.922059300006367,30.322564799993415,33.17142579999927,33.30551999999443,29.875367299988284,31.43813829999999,31.68246850000287,32.48150349999196,30.100111499996274,31.275692699986394,,,,,,,,,,,,,1,1
6772,189,0.1702127659574468,0.34375,0.34375,55,160,55,0.4734042553191489,0.09574468085106383,0.12234328568917996,0.143618990851695,3,188,2.166590775637191,3.493449781659389,0.2978723404255319,6246,9436,6267,10676,9521,10740,7302,10438,10634,6913,11503,10639,54557688,54739704,54563384,55252696,54753048,55256792,59468096,59668800,64235992,57923176,58643752,64234264,205479668,205988596,205489676,206637012,205986300,206619124,225909732,226431844,246266116,218709606,219906966,246157518,16.4915390999995,16.823123699999996,16.822283099998458,17.32570979999946,18.803062899998622,18.909523099999205,17.371455300002708,19.01575149999917,18.227323899998737,16.738561799997115,18.725624499998958,17.854781800000637,,,,,,,,,,,,,1,1
6780,199,0.18181818181818182,0.3548387096774194,0.3548387096774194,55,155,55,0.5050505050505051,0.09090909090909091,0.13636627921016153,0.12626487899670433,3,198,2.071628399146665,3.4292035398230087,0.2474747474747475,227,186,230,216,183,210,465,369,1041,417,369,1041,232544,223360,233344,231616,222880,230336,425576,405096,740072,367848,360168,740072,867024,853400,868344,865064,853056,863352,1627896,1597304,2726380,1385908,1373140,2726380,0.06868199999735225,0.06707880000249133,0.06622879999849829,0.07990760000029695,0.07642889999988256,0.07092299999931129,0.11435309999797028,0.13251669999954174,0.17512129999886383,0.10123469999962253,0.11340010000276379,0.1720004999988305,,,,,,,,,,,,,5,5
6794,374,0.11796246648793565,0.1858108108108108,0.1858108108108108,55,296,55,0.42359249329758714,0.1126005361930295,0.1474554777593569,0.17694592771954315,3,373,2.0424883562507876,3.7948717948717947,0.2037533512064343,7668,18719,7672,18972,18937,19186,8425,19981,11719,8209,19981,11719,109283144,110286728,109290344,111326568,110325960,111345768,116232808,117269608,122602216,114680632,116799160,122602216,412806662,414950814,412931222,416136118,415062998,416109094,441386758,443616550,469990086,433998952,437335240,469990088,38.20248169999104,38.36436119998689,38.00223800000094,38.591892800002825,41.777725199994165,42.01793519999774,38.10210810000717,40.100740900001256,40.27192479999212,37.88228550000349,41.213944999995874,40.56602549999661,,,,,,,,,,,,,1,1
6804,395,0.1218274111675127,0.1676829268292683,0.1676829268292683,55,328,55,0.4746192893401015,0.08883248730964467,0.14721081500487676,0.13959640636390103,3,394,2.103510205734472,3.9518072289156625,0.2715736040609137,7965,22836,7968,22986,23115,23262,8533,23437,11719,8371,23437,11719,137219832,140881464,137221560,140967864,140951352,141036024,140105128,143785768,143037544,139186264,142960216,143037544,520456839,525667311,520459039,525769311,525684231,525784335,529897755,535130715,541183927,525922245,531265365,541183929,54.96810220000043,54.64636220000102,55.00857000000542,57.042213900000206,62.37017389999528,57.82334859999537,50.34317530000408,49.910440599996946,49.17442419999861,52.9907658000011,50.36771989999397,48.59730880000279,,,,,,,,,,,,,1,1
6805,376,0.14133333333333334,0.1757188498402556,0.1757188498402556,55,313,55,0.464,0.10133333333333333,0.18400233769789337,0.15200209610164164,3,375,2.0983799298452155,4.002557544757033,0.24,7508,11160,7509,11009,11230,11078,8263,11989,11719,8209,11989,11719,63374120,63508264,63379400,63865800,63517992,63867912,67779688,67893736,73986664,68704168,69229480,73986664,238178407,238686407,238020015,238869935,238574327,238911767,257114187,257609723,282897535,260779173,261697309,282897473,17.387616199994227,18.0594143000053,17.920263299994986,18.219846099993447,18.078775300004054,18.02355690000695,18.10742780000146,19.755508400005056,20.04324159999669,18.078784299999825,19.95503969999845,19.94390339999518,,,,,,,,,,,,,1,1
6809,372,0.15633423180592992,0.1916376306620209,0.1916376306620209,55,287,55,0.46630727762803237,0.11320754716981132,0.15364138288435972,0.1455550059723866,3,371,2.1634483426694513,3.8266666666666667,0.2641509433962264,8009,13722,8014,14116,13838,14227,8321,14093,11285,8371,14635,11287,81313144,82122296,81311320,81942616,82134264,81958488,83227144,84052488,86454472,84013816,84660088,86450728,306095940,307501932,306240316,307503596,307611620,307473044,313176552,314604968,326948856,316990446,318285630,327183786,28.262993399999687,25.88173960000131,25.09032510000543,25.676416300004348,27.76612799999566,28.2441325999971,24.152622599998722,25.22710019999795,24.565297300003294,24.530988899998192,27.789744299996528,24.985697900003288,8.12634999844401,8.33858333377672,7.998450000741286,8.22889999957018,9.809399999843057,23.021966666419758,8.009499999995267,10.237333333255568,8.047049999731826,7.968983332830248,10.02978333296293,8.047016667357335,1,3
6810,219,0.11926605504587157,0.2558139534883721,0.2558139534883721,55,215,55,0.41743119266055045,0.11926605504587157,0.15137840502194788,0.1559653515487465,3,218,2.180775903983742,3.9377289377289375,0.26605504587155965,6725,14694,6719,13880,14839,14031,7421,15424,11078,7593,15133,11077,80124240,81573264,80130000,82276784,81616880,82304432,82994376,84459720,90670472,86205704,88473736,90674792,303504163,305780699,303604243,306501211,305978387,306585235,314576171,316872611,347979643,329863029,332920661,348655349,26.62656749999951,28.013341099998797,27.34501960000125,27.4550061000009,29.27535530000023,28.56269859999884,25.32713639999929,28.89625050000177,27.570823800000653,28.71024209999814,27.589443500000925,27.27681460000167,,,,,,,,,,,,,3,1
6823,216,0.12093023255813953,0.2849740932642487,0.2849740932642487,55,193,55,0.46511627906976744,0.13488372093023257,0.12558389966224515,0.1627932008745712,3,215,2.1490960066760767,3.6278195488721803,0.25116279069767444,7746,13637,7741,13355,13743,13466,8209,14203,11719,8479,14203,11719,78831880,80301000,78829000,80138248,80325512,80165960,81515128,83011576,86887048,83243560,84567208,86887048,297795031,299873473,297755025,299644161,299924497,299735809,307741397,309857957,331763865,315792831,317707807,331763867,25.750365500000044,26.032358899999963,28.710538199999064,28.327736600000208,30.78507499999978,31.324028200000612,29.94950550000067,27.27495170000111,29.477612599999702,28.324614899998778,28.611748100000113,28.525981200000388,,,,,,,,,,,,,3,3
6825,216,0.11627906976744186,0.27638190954773867,0.2663316582914573,55,199,53,0.4604651162790698,0.08372093023255814,0.13953696110632358,0.11162970711607052,3,215,2.0779486421057873,3.8565891472868215,0.24186046511627907,5363,9324,5386,11657,9439,11749,6625,11041,10417,6211,12421,10423,54722744,55835992,54727864,56357880,55866392,56383864,63401608,64648840,67756552,57057880,58699480,67755496,206926623,208458231,206835847,209122015,208500015,209256863,244571459,246284475,262265803,215341105,217632513,262251549,16.775200300035067,17.29366399999708,18.87372969998978,18.952573399990797,17.71563640004024,17.556589300045744,21.11786769994069,21.134787300019525,20.655967500060797,18.213481100043282,19.015560499974526,20.254157099989243,,,,,,,,,,,,,1,1
6829,196,0.14871794871794872,0.3192771084337349,0.3313253012048193,53,166,55,0.46153846153846156,0.07179487179487179,0.2256427698303014,0.13333515670652,3,195,2.0263621511951877,3.656387665198238,0.23076923076923078,6056,11274,6051,10578,11360,10669,7021,11935,11287,7021,11493,11285,62206512,63048560,62207920,63124208,63066288,63138736,64665832,65450344,70501288,66355432,67277288,70505032,235575081,236957305,235758113,237140785,237118649,237118465,244116117,245408869,268928281,251980383,253362895,268744187,19.430590400006622,21.662856200011447,21.825593799934722,21.35727660008706,20.119105899939314,20.287747700000182,21.9879805999808,21.623427499900572,22.55093000002671,22.17059460002929,21.95362829999067,22.35086470004171,,,,,,,,,,,,,3,1
6833,207,0.1262135922330097,0.3273809523809524,0.31547619047619047,55,168,53,0.4223300970873786,0.10679611650485436,0.11165243482615039,0.15048834861559088,3,206,2.120670833087029,3.58974358974359,0.24271844660194175,6978,10954,6989,11516,11041,11592,7753,11629,11068,7615,12313,11071,63284176,64185168,63281584,63930032,64197520,63947344,66540424,67423336,71330344,66990424,67657432,71327272,239169684,240480548,239209212,240325652,240458012,240265524,251806824,253089192,272863704,254281454,255434294,272529170,20.723599699998886,20.747012100000575,20.951041799999075,21.82481430000189,24.2880882999998,24.40655030000198,20.95406599999842,22.990566200001922,21.855370200002653,23.2667935999998,22.61176499999783,22.43678169999839,,,,,,,,,,,,,1,3
6835,114,0.13274336283185842,0.45535714285714285,0.4375,51,112,49,0.5575221238938053,0.12389380530973451,0.1327448714981927,0.12389612259071288,3,113,2.166211744464271,3.4782608695652173,0.24778761061946902,4329,6107,4337,6460,6160,6505,5617,7777,9649,5451,8101,9651,29003928,29524056,29002296,29397560,29533720,29410840,35263624,35901064,44380168,34711720,35194920,44381320,108958463,109664863,108918807,109530792,109615727,109525847,136468475,137331963,175473627,134122425,134877961,175606637,8.129581099958159,8.644339099992067,8.331742699956521,8.444116699974984,9.399914200068451,9.379891199991107,11.295509800082073,10.994652800029144,12.480098400032148,10.641389099997468,11.080613699974492,12.715036000008695,,,,,,,,,,,,,1,3
6845,197,0.12755102040816327,0.25821596244131456,0.25821596244131456,55,213,55,0.4489795918367347,0.12755102040816327,0.15306404787733466,0.1989821044203103,3,196,2.1417814304610623,4.00375939849624,0.23979591836734693,6073,10678,6077,10861,10773,10952,7125,11857,11285,7183,12313,11287,58902648,59457720,58902616,59495960,59469304,59507000,64129416,64703496,72908680,65464600,66090136,72904936,222124013,223153157,222165245,223251837,223051389,223108085,244256229,245317373,282213529,250032419,251187243,281772235,18.987514599997667,18.475643999998283,17.89284100000077,18.441834199998993,18.56254329999865,18.6594662000025,19.280421900002693,19.21807540000009,20.267368000000715,19.65848349999942,21.084876100001566,21.056268700001965,,,,,,,,,,,,,1,3
